id_toma,periodo,fecha_emision,fecha_vencimiento,fecha_pago,pagado,consumo_m3,importe_agua,importe_alcantarillado,importe_saneamiento,total_pagar,domiciliado,tipo_tarifa,pago_tardio
T79348D1D8C,2026-01,2026-01-28,2026-02-17,2026-02-25,True,34.3,746.7,74.67,0.0,821.37,False,comercial,True
T0C38B9638D,2026-01,2026-01-22,2026-02-11,2026-01-30,True,24.6,562.4,56.24,67.49,686.13,True,comercial,False
TF8CD7DEDDA,2026-01,2026-01-25,2026-02-14,2026-02-01,True,15.5,216.25,21.62,25.95,263.82,False,domestico,False
TD4AA44C620,2026-01,2026-01-25,2026-02-14,2026-01-29,True,16.4,226.6,22.66,27.19,276.45,False,domestico,False
TBA22021045,2026-01,2026-01-27,2026-02-16,2026-02-04,True,59.2,958.0,95.8,114.96,1168.76,False,publico,False
TAE4991C39A,2026-01,2026-01-27,2026-02-16,2026-02-11,True,13.6,194.4,19.44,0.0,213.84,True,domestico,False
T926427EC22,2026-01,2026-01-22,2026-02-11,2026-04-03,True,0.0,38.0,3.8,4.56,46.36,False,domestico,True
T03F3726F54,2026-01,2026-01-25,2026-02-14,2026-02-12,True,10.7,161.05,0.0,19.33,180.38,False,domestico,False
T9C5C1B51E6,2026-01,2026-01-22,2026-02-11,2026-01-26,True,19.3,259.95,26.0,31.19,317.14,False,domestico,False
TAB67F85714,2026-01,2026-01-25,2026-02-14,2026-02-01,True,14.9,209.35,20.94,25.12,255.41,False,domestico,False
T021E4A2B45,2026-01,2026-01-26,2026-02-15,2026-02-06,True,10.7,161.05,16.11,19.33,196.48,False,domestico,False
T9C284C6EDE,2026-01,2026-01-26,2026-02-15,2026-02-08,True,14.7,207.05,20.7,24.85,252.6,False,domestico,False
TE5AE06739E,2026-01,2026-01-26,2026-02-15,2026-03-23,True,15.4,215.1,21.51,0.0,236.61,False,domestico,True
T01F422D988,2026-01,2026-01-26,2026-02-15,2026-02-14,True,9.3,144.95,14.49,17.39,176.84,False,domestico,False
T812E69DF24,2026-01,2026-01-25,2026-02-14,2026-01-26,True,53.9,1119.1,111.91,0.0,1231.01,False,comercial,False
T1753290875,2026-01,2026-01-27,2026-02-16,2026-01-28,True,11.8,173.7,17.37,20.84,211.91,False,domestico,False
T6453265506,2026-01,2026-01-25,2026-02-14,2026-03-02,True,99.4,2844.4,284.44,341.33,3470.17,False,industrial,True
T3DCE54CBCD,2026-01,2026-01-23,2026-02-12,2026-02-03,True,9.5,147.25,14.73,17.67,179.64,False,domestico,False
T25A59C1230,2026-01,2026-01-26,2026-02-15,2026-02-05,True,19.9,473.1,47.31,56.77,577.18,False,comercial,False
T7149DBE7E7,2026-01,2026-01-24,2026-02-13,2026-01-30,True,27.7,621.3,62.13,74.56,757.99,False,comercial,False
T17B01CE93D,2026-01,2026-01-25,2026-02-14,2026-03-31,True,8.9,140.35,14.04,16.84,171.23,True,domestico,True
T2A7B7C0706,2026-01,2026-01-27,2026-02-16,2026-01-27,True,13.4,192.1,19.21,23.05,234.36,False,domestico,False
TA2A12750E0,2026-01,2026-01-29,2026-02-18,2026-04-29,True,11.5,170.25,0.0,20.43,190.68,False,domestico,True
TCDF5CCF9D1,2026-01,2026-01-23,2026-02-12,2026-02-05,True,20.0,268.0,0.0,32.16,300.16,False,domestico,False
T136877D852,2026-01,2026-01-30,2026-02-19,2026-02-14,True,20.2,270.3,27.03,32.44,329.77,False,domestico,False
TD93E7F3525,2026-01,2026-01-27,2026-02-16,2026-02-04,True,6.7,115.05,11.51,13.81,140.36,False,domestico,False
T9E698DAD97,2026-01,2026-01-28,2026-02-17,2026-02-15,True,12.8,185.2,18.52,22.22,225.94,True,domestico,False
TA7CD008CD2,2026-01,2026-01-28,2026-02-17,2026-02-15,True,22.6,297.9,29.79,35.75,363.44,False,domestico,False
TB5E2F0D295,2026-01,2026-01-23,2026-02-12,2026-04-20,True,10.2,155.3,15.53,18.64,189.47,False,domestico,True
T886651EB56,2026-01,2026-01-29,2026-02-18,2026-02-09,True,31.4,399.1,39.91,0.0,439.01,False,domestico,False
T726E26C014,2026-01,2026-01-23,2026-02-12,2026-02-11,True,6.4,111.6,11.16,13.39,136.15,False,domestico,False
T47801013F9,2026-01,2026-01-25,2026-02-14,2026-01-26,True,18.3,248.45,24.85,29.81,303.11,False,domestico,False
T7B44E5C01C,2026-01,2026-01-26,2026-02-15,2026-02-01,True,4.3,87.45,8.74,0.0,96.19,False,domestico,False
T06E1B5C91E,2026-01,2026-01-23,2026-02-12,2026-02-02,True,13.0,187.5,18.75,22.5,228.75,True,domestico,False
TBD7AFAA9AB,2026-01,2026-01-26,2026-02-15,2026-01-28,True,12.7,184.05,18.4,22.09,224.54,True,domestico,False
T3A8AE15DE9,2026-01,2026-01-29,2026-02-18,2026-02-04,True,11.0,164.5,16.45,19.74,200.69,False,domestico,False
T90FCBE8560,2026-01,2026-01-28,2026-02-17,2026-02-02,True,10.0,153.0,15.3,18.36,186.66,False,domestico,False
T6B76BCDCC8,2026-01,2026-01-26,2026-02-15,2026-02-03,True,39.7,849.3,84.93,0.0,934.23,False,comercial,False
T6B61D786E8,2026-01,2026-01-27,2026-02-16,2026-02-15,True,0.0,38.0,3.8,4.56,46.36,False,domestico,False
TD8B8E83F9D,2026-01,2026-01-29,2026-02-18,2026-02-07,True,15.7,218.55,21.86,26.23,266.63,False,domestico,False
T353F39960E,2026-01,2026-01-24,2026-02-13,2026-02-05,True,8.1,131.15,13.11,15.74,160.0,False,domestico,False
TC44518846F,2026-01,2026-01-29,2026-02-18,2026-02-04,True,16.1,223.15,0.0,26.78,249.93,False,domestico,False
T3DBD424B8F,2026-01,2026-01-27,2026-02-16,2026-01-30,True,12.8,185.2,18.52,22.22,225.94,False,domestico,False
TB8E4E6CA4C,2026-01,2026-01-30,2026-02-19,2026-02-01,True,26.8,604.2,60.42,72.5,737.12,False,comercial,False
T54630B6404,2026-01,2026-01-30,2026-02-19,2026-02-02,True,15.0,210.5,21.05,25.26,256.81,False,domestico,False
T71623730B1,2026-01,2026-01-24,2026-02-13,2026-02-25,True,19.2,258.8,25.88,31.06,315.74,False,domestico,True
T7436A106AE,2026-01,2026-01-26,2026-02-15,2026-02-21,True,8.4,134.6,13.46,16.15,164.21,False,domestico,True
T6191B8FD69,2026-01,2026-01-23,2026-02-12,2026-02-09,True,12.6,182.9,18.29,21.95,223.14,False,domestico,False
TBA7727A83B,2026-01,2026-01-22,2026-02-11,2026-01-23,True,11.4,169.1,16.91,20.29,206.3,True,domestico,False
T66B24DDB8C,2026-01,2026-01-28,2026-02-17,2026-02-24,True,14.0,199.0,19.9,23.88,242.78,False,domestico,True
T0EAA0EDBAF,2026-01,2026-01-29,2026-02-18,2026-02-13,True,33.8,426.7,42.67,0.0,469.37,False,domestico,False
TDCBC842E3A,2026-01,2026-01-23,2026-02-12,2026-01-28,True,24.0,314.0,31.4,37.68,383.08,False,domestico,False
T305BACE840,2026-01,2026-01-26,2026-02-15,2026-02-11,True,18.6,251.9,25.19,30.23,307.32,True,domestico,False
TAD0E244201,2026-01,2026-01-24,2026-02-13,2026-02-03,True,21.3,282.95,28.3,0.0,311.25,True,domestico,False
T824A68B378,2026-01,2026-01-28,2026-02-17,2026-02-10,True,5.2,193.8,19.38,23.26,236.44,False,comercial,False
T9F72B39B89,2026-01,2026-01-22,2026-02-11,2026-01-22,True,7.7,126.55,0.0,15.19,141.74,False,domestico,False
T0380D1AD85,2026-01,2026-01-30,2026-02-19,2026-02-13,True,18.0,245.0,24.5,29.4,298.9,True,domestico,False
TD58AFBB420,2026-01,2026-01-30,2026-02-19,2026-02-09,True,50.2,823.0,82.3,98.76,1004.06,False,publico,False
TB1A6FA6009,2026-01,2026-01-28,2026-02-17,2026-04-29,True,10.4,157.6,15.76,18.91,192.27,False,domestico,True
TB95EB354D9,2026-01,2026-01-26,2026-02-15,2026-02-15,True,17.8,242.7,24.27,29.12,296.09,False,domestico,False
T6EBEC2B9E3,2026-01,2026-01-26,2026-02-15,2026-02-07,True,10.1,154.15,15.41,18.5,188.06,True,domestico,False
TCBAFB86C54,2026-01,2026-01-27,2026-02-16,2026-02-13,True,12.8,185.2,18.52,0.0,203.72,False,domestico,False
T2D884BEE59,2026-01,2026-01-25,2026-02-14,2026-01-29,True,21.1,280.65,28.06,0.0,308.71,True,domestico,False
T81E3CAC404,2026-01,2026-01-29,2026-02-18,2026-02-17,True,6.2,109.3,10.93,0.0,120.23,True,domestico,False
TB13246DF04,2026-01,2026-01-25,2026-02-14,2026-04-14,True,38.2,820.8,82.08,0.0,902.88,False,comercial,True
T38FC29870C,2026-01,2026-01-26,2026-02-15,2026-02-03,True,7.0,118.5,11.85,14.22,144.57,False,domestico,False
T0B952300A6,2026-01,2026-01-25,2026-02-14,2026-04-13,True,14.3,202.45,20.25,24.29,246.99,False,domestico,True
T592EE5AE5A,2026-01,2026-01-24,2026-02-13,2026-02-10,True,12.1,177.15,17.71,0.0,194.87,False,domestico,False
T8AB7B992DC,2026-01,2026-01-25,2026-02-14,2026-03-20,True,11.6,171.4,17.14,20.57,209.11,False,domestico,True
TE13531501B,2026-01,2026-01-27,2026-02-16,2026-02-10,True,9.7,149.55,14.96,17.95,182.45,True,domestico,False
T603C6A7DDF,2026-01,2026-01-26,2026-02-15,2026-02-11,True,45.1,951.9,95.19,114.23,1161.32,False,comercial,False
T9B1CF87E17,2026-01,2026-01-23,2026-02-12,2026-01-29,True,15.7,218.55,21.86,26.23,266.63,False,domestico,False
T7E47E27FFB,2026-01,2026-01-24,2026-02-13,2026-03-30,True,9.8,150.7,15.07,18.08,183.85,False,domestico,True
T2FE3E18EED,2026-01,2026-01-27,2026-02-16,2026-02-06,True,0.0,38.0,3.8,4.56,46.36,False,domestico,False
T518FD2CD05,2026-01,2026-01-30,2026-02-19,2026-01-30,True,12.2,178.3,17.83,21.4,217.53,False,domestico,False
TCA03B52F53,2026-01,2026-01-25,2026-02-14,2026-02-04,True,13.4,192.1,19.21,23.05,234.36,False,domestico,False
TC97F0C81C8,2026-01,2026-01-25,2026-02-14,2026-03-06,True,103.6,2953.6,0.0,354.43,3308.03,False,industrial,True
T5825BB17FC,2026-01,2026-01-26,2026-02-15,2026-02-07,True,36.9,796.1,79.61,95.53,971.24,True,comercial,False
TC5E185C6E8,2026-01,2026-01-25,2026-02-14,2026-02-14,True,10.8,162.2,16.22,19.46,197.88,False,domestico,False
TEAD9E81003,2026-01,2026-01-22,2026-02-11,,True,15.8,219.7,21.97,26.36,268.03,False,domestico,False
TE23D5A574A,2026-01,2026-01-29,2026-02-18,2026-02-12,True,9.4,146.1,14.61,17.53,178.24,False,domestico,False
T04048D53A3,2026-01,2026-01-23,2026-02-12,2026-02-06,True,8.7,138.05,13.81,0.0,151.86,False,domestico,False
TE1AA9E77A7,2026-01,2026-01-25,2026-02-14,2026-04-04,True,3.5,78.25,7.83,0.0,86.08,False,domestico,True
TC54C99BA73,2026-01,2026-01-28,2026-02-17,2026-02-17,True,38.7,650.5,65.05,78.06,793.61,False,publico,False
T013C0F8B57,2026-01,2026-01-24,2026-02-13,2026-02-08,True,12.4,180.6,18.06,21.67,220.33,False,domestico,False
T3C23C0A42C,2026-01,2026-01-30,2026-02-19,2026-02-07,True,13.0,187.5,18.75,0.0,206.25,False,domestico,False
TEDB2598366,2026-01,2026-01-24,2026-02-13,2026-02-03,True,10.3,156.45,15.64,0.0,172.09,False,domestico,False
T03D524AC98,2026-01,2026-01-28,2026-02-17,2026-01-28,True,14.3,202.45,20.25,24.29,246.99,False,domestico,False
T9B658694D7,2026-01,2026-01-29,2026-02-18,2026-02-07,True,18.3,248.45,24.85,29.81,303.11,False,domestico,False
T827DB403EF,2026-01,2026-01-28,2026-02-17,2026-02-10,True,2.6,67.9,6.79,8.15,82.84,False,domestico,False
TD5960FA89C,2026-01,2026-01-29,2026-02-18,2026-02-18,True,15.4,215.1,21.51,25.81,262.42,False,domestico,False
TEB9CD6778B,2026-01,2026-01-27,2026-02-16,2026-03-21,True,13.6,194.4,19.44,23.33,237.17,False,domestico,True
TCFB896C903,2026-01,2026-01-25,2026-02-14,2026-03-20,True,10.2,155.3,15.53,18.64,189.47,False,domestico,True
T4EBE5132B6,2026-01,2026-01-28,2026-02-17,2026-02-20,True,33.2,419.8,41.98,0.0,461.78,False,domestico,True
TD6D7800440,2026-01,2026-01-26,2026-02-15,2026-01-31,True,13.9,197.85,19.79,23.74,241.38,False,domestico,False
TB1AE49FA20,2026-01,2026-01-26,2026-02-15,2026-04-09,True,9.3,144.95,14.49,17.39,176.84,False,domestico,True
TF4940B0970,2026-01,2026-01-26,2026-02-15,2026-04-19,True,11.9,174.85,17.48,20.98,213.32,False,domestico,True
T6492EC951E,2026-01,2026-01-22,2026-02-11,2026-01-28,True,32.5,712.5,71.25,85.5,869.25,False,comercial,False
T5B2FD74A85,2026-01,2026-01-23,2026-02-12,2026-01-29,True,18.2,247.3,24.73,29.68,301.71,False,domestico,False
TCF1A6CDF80,2026-01,2026-01-30,2026-02-19,2026-02-11,True,18.2,247.3,24.73,29.68,301.71,True,domestico,False
TBA965CD37E,2026-01,2026-01-30,2026-02-19,2026-02-21,True,15.1,211.65,21.17,25.4,258.21,False,domestico,True
T8917AF33E8,2026-01,2026-01-29,2026-02-18,2026-02-17,True,53.2,1105.8,110.58,132.7,1349.08,False,comercial,False
T4F696F6C0E,2026-01,2026-01-28,2026-02-17,2026-02-01,True,18.4,444.6,0.0,53.35,497.95,False,comercial,False
TFB9BD0FCA4,2026-01,2026-01-24,2026-02-13,2026-02-02,True,33.0,722.0,72.2,86.64,880.84,True,comercial,False
T6372E1147F,2026-01,2026-01-28,2026-02-17,2026-02-12,True,11.4,169.1,0.0,20.29,189.39,True,domestico,False
T8B4FC280C2,2026-01,2026-01-26,2026-02-15,2026-02-05,True,8.5,135.75,13.58,16.29,165.61,False,domestico,False
T0AF0DD2FE5,2026-01,2026-01-29,2026-02-18,2026-02-17,True,10.1,154.15,15.41,18.5,188.06,False,domestico,False
T9BABD62590,2026-01,2026-01-25,2026-02-14,2026-02-06,True,56.6,1170.4,117.04,0.0,1287.44,False,comercial,False
TBBD0028CDB,2026-01,2026-01-24,2026-02-13,2026-02-12,True,9.9,151.85,15.19,18.22,185.26,False,domestico,False
T30E453AB34,2026-01,2026-01-23,2026-02-12,2026-02-08,True,10.5,158.75,15.88,19.05,193.68,False,domestico,False
T7DC59256DC,2026-01,2026-01-29,2026-02-18,2026-02-11,True,22.0,291.0,29.1,34.92,355.02,False,domestico,False
TCC371206BC,2026-01,2026-01-28,2026-02-17,2026-02-12,True,8.9,140.35,14.04,16.84,171.23,False,domestico,False
TDEF092A4C5,2026-01,2026-01-25,2026-02-14,2026-02-03,True,10.1,154.15,15.41,18.5,188.06,False,domestico,False
TE13FCEC631,2026-01,2026-01-29,2026-02-18,2026-03-15,True,9.0,141.5,14.15,0.0,155.65,False,domestico,True
T7C3F6A8162,2026-01,2026-01-27,2026-02-16,2026-01-27,True,17.4,238.1,23.81,28.57,290.48,False,domestico,False
T0F4A3A74ED,2026-01,2026-01-25,2026-02-14,2026-04-21,True,15.5,216.25,21.62,25.95,263.82,False,domestico,True
T5BEF82BC17,2026-01,2026-01-25,2026-02-14,2026-04-02,True,14.1,200.15,20.02,24.02,244.18,False,domestico,True
T07AC5856A4,2026-01,2026-01-28,2026-02-17,2026-02-06,True,0.0,38.0,3.8,4.56,46.36,True,domestico,False
T0185184B59,2026-01,2026-01-27,2026-02-16,2026-02-04,True,12.3,179.45,17.95,21.53,218.93,False,domestico,False
T79F8E1FAE8,2026-01,2026-01-28,2026-02-17,2026-02-10,True,16.0,222.0,22.2,26.64,270.84,False,domestico,False
T4D40D256FE,2026-01,2026-01-27,2026-02-16,2026-02-12,True,21.1,280.65,28.06,33.68,342.39,False,domestico,False
TE74495FCDD,2026-01,2026-01-27,2026-02-16,2026-02-04,True,9.5,147.25,14.73,17.67,179.64,False,domestico,False
TAD9ED625D1,2026-01,2026-01-26,2026-02-15,2026-02-14,True,17.8,242.7,24.27,0.0,266.97,False,domestico,False
TE7328B9E12,2026-01,2026-01-27,2026-02-16,2026-01-31,True,5.5,101.25,0.0,12.15,113.4,False,domestico,False
T5FC1C50126,2026-01,2026-01-27,2026-02-16,2026-01-29,True,23.8,311.7,0.0,37.4,349.1,False,domestico,False
T203C71CAC2,2026-01,2026-01-27,2026-02-16,2026-02-11,True,22.5,296.75,29.68,35.61,362.04,False,domestico,False
T1D1F227112,2026-01,2026-01-28,2026-02-17,2026-02-17,True,14.0,199.0,19.9,0.0,218.9,True,domestico,False
TF62BDC6E96,2026-01,2026-01-26,2026-02-15,2026-02-15,True,20.1,476.9,47.69,57.23,581.82,False,comercial,False
T5D35014BC6,2026-01,2026-01-23,2026-02-12,,True,6.8,116.2,11.62,13.94,141.76,False,domestico,True
T9C80DA594D,2026-01,2026-01-25,2026-02-14,2026-02-06,True,7.3,121.95,12.2,14.63,148.78,False,domestico,False
T575100FEE6,2026-01,2026-01-22,2026-02-11,2026-03-22,True,27.2,350.8,35.08,42.1,427.98,False,domestico,True
TFF833858D4,2026-01,2026-01-22,2026-02-11,2026-01-30,True,9.9,151.85,15.19,18.22,185.26,False,domestico,False
T44C452513D,2026-01,2026-01-24,2026-02-13,2026-01-26,True,18.9,255.35,25.54,30.64,311.53,False,domestico,False
TC11C4F89B7,2026-01,2026-01-27,2026-02-16,2026-03-27,True,24.3,317.45,31.75,38.09,387.29,False,domestico,True
T519E11C12F,2026-01,2026-01-27,2026-02-16,2026-01-28,True,13.8,196.7,19.67,23.6,239.97,False,domestico,False
T1D1C3809AD,2026-01,2026-01-29,2026-02-18,2026-02-18,True,28.5,497.5,49.75,59.7,606.95,True,publico,False
T2F89E8ED6F,2026-01,2026-01-23,2026-02-12,2026-02-04,True,0.0,38.0,3.8,4.56,46.36,False,domestico,False
TED624C9B29,2026-01,2026-01-25,2026-02-14,2026-02-06,True,15.2,212.8,21.28,25.54,259.62,False,domestico,False
T80599540B9,2026-01,2026-01-28,2026-02-17,2026-02-06,True,30.9,393.35,39.34,47.2,479.89,False,domestico,False
T99F86EAA03,2026-01,2026-01-28,2026-02-17,2026-02-06,True,24.1,315.15,31.52,0.0,346.67,False,domestico,False
T48E474E620,2026-01,2026-01-29,2026-02-18,2026-02-17,True,13.9,197.85,19.79,23.74,241.38,False,domestico,False
T62F138B69F,2026-01,2026-01-28,2026-02-17,2026-02-03,True,16.8,231.2,23.12,27.74,282.06,True,domestico,False
T0ABCC73F5F,2026-01,2026-01-25,2026-02-14,2026-01-31,True,7.7,126.55,12.66,0.0,139.2,False,domestico,False
T451A03E5F4,2026-01,2026-01-25,2026-02-14,2026-02-07,True,34.5,750.5,75.05,90.06,915.61,False,comercial,False
T28A5C3A212,2026-01,2026-01-27,2026-02-16,2026-04-30,True,12.0,176.0,17.6,21.12,214.72,False,domestico,True
T9BF23AC92B,2026-01,2026-01-24,2026-02-13,2026-02-09,True,13.0,342.0,34.2,41.04,417.24,False,comercial,False
T8D847ABAD5,2026-01,2026-01-26,2026-02-15,2026-02-07,True,7.9,128.85,12.89,15.46,157.2,True,domestico,False
T79AD100612,2026-01,2026-01-26,2026-02-15,2026-02-15,True,0.0,38.0,3.8,4.56,46.36,False,domestico,False
T595C48877B,2026-01,2026-01-22,2026-02-11,2026-01-22,True,16.0,222.0,22.2,26.64,270.84,True,domestico,False
T7E1F631507,2026-01,2026-01-25,2026-02-14,2026-01-29,True,11.0,164.5,16.45,19.74,200.69,False,domestico,False
T7CEE29F570,2026-01,2026-01-29,2026-02-18,2026-02-09,True,9.6,148.4,0.0,17.81,166.21,False,domestico,False
TB28F8F08F4,2026-01,2026-01-28,2026-02-17,2026-02-11,True,8.1,131.15,13.11,15.74,160.0,False,domestico,False
T741A1119FA,2026-01,2026-01-27,2026-02-16,2026-02-11,True,18.6,251.9,25.19,0.0,277.09,False,domestico,False
T26862D1A4A,2026-01,2026-01-26,2026-02-15,2026-02-12,True,33.9,739.1,73.91,88.69,901.7,False,comercial,False
TCB96D14BFD,2026-01,2026-01-24,2026-02-13,2026-03-08,True,10.4,157.6,15.76,18.91,192.27,False,domestico,True
TF07D19AE17,2026-01,2026-01-30,2026-02-19,2026-02-01,True,35.9,608.5,60.85,0.0,669.35,False,publico,False
T7AE1E63696,2026-01,2026-01-29,2026-02-18,2026-02-07,True,7.5,124.25,12.43,14.91,151.59,False,domestico,False
TEA687BEEC8,2026-01,2026-01-26,2026-02-15,2026-02-02,True,15.7,218.55,21.86,26.23,266.63,False,domestico,False
T5C97BD73CE,2026-01,2026-01-26,2026-02-15,2026-01-30,True,14.3,202.45,20.25,24.29,246.99,False,domestico,False
T64DF103F27,2026-01,2026-01-25,2026-02-14,2026-01-28,True,9.7,149.55,14.96,0.0,164.51,False,domestico,False
T962D5133B5,2026-01,2026-01-26,2026-02-15,2026-01-28,True,15.6,217.4,0.0,26.09,243.49,False,domestico,False
TFAE2AFD636,2026-01,2026-01-30,2026-02-19,2026-02-13,True,8.0,130.0,13.0,15.6,158.6,False,domestico,False
T8237A9AE83,2026-01,2026-01-26,2026-02-15,2026-04-29,True,0.0,38.0,3.8,4.56,46.36,False,domestico,True
T124789ED12,2026-01,2026-01-27,2026-02-16,2026-04-07,True,6.4,111.6,11.16,13.39,136.15,False,domestico,True
T77D8F1F07B,2026-01,2026-01-23,2026-02-12,2026-04-22,True,47.2,778.0,77.8,93.36,949.16,False,publico,True
T88E01EE6A9,2026-01,2026-01-25,2026-02-14,2026-02-09,True,23.1,303.65,30.37,36.44,370.45,False,domestico,False
TCCA2F0E6D1,2026-01,2026-01-30,2026-02-19,,True,15.9,220.85,22.09,26.5,269.44,False,domestico,True
TE7C4074532,2026-01,2026-01-27,2026-02-16,2026-02-09,True,27.3,613.7,61.37,0.0,675.07,False,comercial,False
TE08ACE6D71,2026-01,2026-01-29,2026-02-18,2026-02-11,True,21.3,282.95,28.3,33.95,345.2,True,domestico,False
TF5AB4BC37D,2026-01,2026-01-28,2026-02-17,2026-02-02,True,30.0,383.0,0.0,0.0,383.0,False,domestico,False
T31A37C291B,2026-01,2026-01-24,2026-02-13,2026-02-06,True,8.9,140.35,14.04,16.84,171.23,False,domestico,False
T85072A41C6,2026-01,2026-01-29,2026-02-18,2026-02-01,True,12.2,178.3,17.83,21.4,217.53,False,domestico,False
T3DB8E8C91B,2026-01,2026-01-24,2026-02-13,2026-01-31,True,11.7,172.55,17.25,20.71,210.51,True,domestico,False
T1F21C0A526,2026-01,2026-01-27,2026-02-16,2026-02-05,True,24.0,314.0,31.4,37.68,383.08,False,domestico,False
TC653350390,2026-01,2026-01-24,2026-02-13,2026-03-05,True,14.2,201.3,20.13,24.16,245.59,False,domestico,True
TF357DF2C85,2026-01,2026-01-23,2026-02-12,2026-02-07,True,26.7,345.05,34.51,41.41,420.96,False,domestico,False
TC2B54F643A,2026-01,2026-01-28,2026-02-17,2026-02-06,True,12.1,177.15,17.71,21.26,216.12,False,domestico,False
T62A907AFA1,2026-01,2026-01-26,2026-02-15,2026-02-01,True,8.2,132.3,13.23,15.88,161.41,False,domestico,False
T9B926E1A60,2026-01,2026-01-29,2026-02-18,2026-02-13,True,10.6,159.9,15.99,19.19,195.08,False,domestico,False
T95A557D58C,2026-01,2026-01-25,2026-02-14,2026-04-14,True,119.4,3364.4,336.44,403.73,4104.57,False,industrial,True
T4FD73F8DF8,2026-01,2026-01-27,2026-02-16,2026-02-01,True,10.4,157.6,15.76,18.91,192.27,False,domestico,False
TAA9E781779,2026-01,2026-01-27,2026-02-16,2026-02-16,True,11.9,174.85,17.48,20.98,213.32,True,domestico,False
T5AB667FA59,2026-01,2026-01-28,2026-02-17,2026-01-30,True,18.6,251.9,25.19,30.23,307.32,False,domestico,False
T2FB8838715,2026-01,2026-01-25,2026-02-14,2026-03-15,True,19.2,258.8,25.88,31.06,315.74,False,domestico,True
TDC0B728E72,2026-01,2026-01-23,2026-02-12,2026-02-12,True,49.2,1029.8,102.98,123.58,1256.36,True,comercial,False
T500E1E73A5,2026-01,2026-01-27,2026-02-16,2026-02-11,True,11.1,165.65,0.0,19.88,185.53,True,domestico,False
T518D652731,2026-01,2026-01-24,2026-02-13,2026-01-30,True,22.7,299.05,29.91,0.0,328.96,True,domestico,False
T5F78380FF1,2026-01,2026-01-26,2026-02-15,2026-01-30,True,13.5,193.25,19.33,23.19,235.76,False,domestico,False
T2269F4C04A,2026-01,2026-01-27,2026-02-16,2026-02-16,True,53.3,869.5,86.95,104.34,1060.79,True,publico,False
T75D0C6EEF9,2026-01,2026-01-23,2026-02-12,2026-02-10,True,97.2,2787.2,278.72,334.46,3400.38,False,industrial,False
T08C84C6180,2026-01,2026-01-27,2026-02-16,2026-02-10,True,16.6,228.9,22.89,27.47,279.26,False,domestico,False
TBE3328794F,2026-01,2026-01-24,2026-02-13,2026-02-20,True,0.0,38.0,3.8,4.56,46.36,False,domestico,True
T7BF732B1D4,2026-01,2026-01-28,2026-02-17,2026-02-03,True,11.7,172.55,17.25,20.71,210.51,False,domestico,False
T680C591820,2026-01,2026-01-29,2026-02-18,2026-02-17,True,5.8,104.7,10.47,0.0,115.17,False,domestico,False
T87B30A11CA,2026-01,2026-01-27,2026-02-16,2026-02-15,True,9.3,144.95,14.49,17.39,176.84,False,domestico,False
T2C69DDD554,2026-01,2026-01-26,2026-02-15,2026-03-27,True,41.4,881.6,0.0,105.79,987.39,False,comercial,True
TB5DCDB3D2B,2026-01,2026-01-24,2026-02-13,2026-04-15,True,9.8,150.7,15.07,0.0,165.77,False,domestico,True
TF1BF705581,2026-01,2026-01-27,2026-02-16,2026-03-21,True,0.0,38.0,3.8,4.56,46.36,False,domestico,True
T7861C2062B,2026-01,2026-01-26,2026-02-15,2026-02-12,True,29.5,512.5,0.0,61.5,574.0,False,publico,False
T3E7A117328,2026-01,2026-01-25,2026-02-14,2026-02-11,True,15.3,213.95,21.4,0.0,235.35,False,domestico,False
T626DE7D352,2026-01,2026-01-27,2026-02-16,2026-04-27,True,56.1,1160.9,116.09,139.31,1416.3,False,comercial,True
